customer_id,age,income_band,credit_score,customer_since,home_country,risk_segment
CUST-98048,34,High,808,2024-11-29,UAE,Low
CUST-35955,39,Low,384,2022-06-14,India,High
CUST-69152,54,High,849,2021-02-11,India,Low
CUST-42330,63,Low,507,2023-04-15,India,High
CUST-17581,21,Low,317,2020-08-24,UAE,High
CUST-56686,66,High,833,2020-02-03,USA,Low
CUST-28084,45,Low,487,2017-04-08,India,High
CUST-71940,37,Low,504,2018-06-20,India,High
CUST-94939,25,Low,543,2019-05-21,Singapore,High
CUST-34907,63,Low,328,2019-02-09,UK,High
CUST-59188,51,Medium,719,2016-07-10,UAE,Low
CUST-21308,66,Low,476,2018-02-28,India,High
CUST-85232,40,Medium,651,2022-07-09,India,Medium
CUST-81847,40,Low,431,2021-04-12,UK,High
CUST-77282,65,Medium,589,2020-10-03,UAE,Medium
CUST-39513,42,Medium,656,2019-05-16,India,Medium
CUST-25057,49,Medium,706,2016-03-30,India,Low
CUST-25142,67,Low,520,2016-08-27,USA,High
CUST-80673,22,Medium,648,2020-12-02,UK,Medium
CUST-91697,44,Low,379,2023-09-05,India,High
CUST-69848,21,Low,573,2024-02-14,UK,Medium
CUST-71136,40,Low,530,2019-09-01,India,High
CUST-55000,65,Low,367,2018-05-13,Singapore,High
CUST-55815,47,Low,371,2016-11-18,India,High
CUST-79646,43,Low,576,2021-07-11,India,Medium
CUST-41689,37,High,788,2022-07-18,USA,Low
CUST-86320,24,Medium,705,2017-06-12,India,Low
CUST-64568,35,Low,536,2020-11-11,India,High
CUST-10920,25,Low,586,2020-05-31,UAE,Medium
CUST-69632,43,Low,348,2023-08-30,India,High
CUST-72101,53,Medium,630,2022-04-02,India,Medium
CUST-73289,65,Medium,691,2020-10-17,India,Medium
CUST-75026,66,High,899,2017-01-04,UK,Low
CUST-23480,54,High,824,2024-12-18,India,Low
CUST-10926,50,Low,405,2023-06-14,India,High
CUST-46128,52,Low,441,2018-12-30,India,High
CUST-72553,35,Low,410,2017-11-26,UAE,High
CUST-97345,51,Low,485,2020-10-27,India,High
CUST-65531,69,Medium,688,2024-02-14,India,Medium
CUST-21051,61,Low,343,2020-12-16,India,High
CUST-36931,22,Low,423,2024-02-09,India,High
CUST-48324,24,Low,351,2023-02-06,India,High
CUST-79736,52,Low,347,2018-07-20,UK,High
CUST-87976,45,Medium,669,2017-03-21,India,Medium
CUST-12957,58,Low,309,2019-01-04,India,High
CUST-76560,30,Medium,727,2018-09-06,India,Low
CUST-85093,58,High,792,2023-12-01,UAE,Low
CUST-59784,61,Low,544,2018-01-01,India,High
CUST-32791,21,Low,480,2024-10-05,UAE,High
CUST-75599,24,Low,389,2020-03-01,UK,High
CUST-43414,68,Low,503,2016-06-20,India,High
CUST-84505,28,Low,477,2018-01-30,USA,High
CUST-43130,50,Medium,701,2018-01-06,India,Low
CUST-62944,50,High,718,2023-01-29,India,Low
CUST-65279,43,High,881,2016-10-04,USA,Low
CUST-43143,40,Medium,559,2017-04-15,Singapore,Medium
CUST-32605,51,Medium,710,2023-04-07,India,Low
CUST-50135,18,Low,370,2016-12-20,UK,High
CUST-69250,33,Medium,741,2021-07-22,India,Low
CUST-18490,68,Medium,714,2022-04-13,UAE,Low
CUST-81457,23,High,898,2021-01-03,India,Low
CUST-36647,57,Medium,672,2022-04-08,India,Medium
CUST-98036,46,Low,389,2023-09-09,India,High
CUST-82496,22,Medium,571,2021-07-02,India,Medium
CUST-89186,49,Medium,729,2023-11-02,India,Low
CUST-32148,34,Low,335,2017-02-09,India,High
CUST-42092,50,Low,383,2016-09-15,India,High
CUST-47641,36,High,768,2016-07-14,India,Low
CUST-83587,67,Medium,732,2019-12-06,UAE,Low
CUST-74612,52,Low,343,2024-10-03,India,High
CUST-60694,51,Low,414,2017-01-07,India,High
CUST-51812,38,Low,327,2019-12-20,USA,High
CUST-91332,28,Medium,555,2023-01-28,India,Medium
CUST-45298,33,Low,442,2021-01-04,UK,High
CUST-73365,67,Low,415,2023-01-06,UK,High
CUST-12862,24,High,859,2024-03-17,India,Low
CUST-70317,54,Medium,696,2016-02-03,India,Medium
CUST-52457,25,Medium,565,2022-08-18,India,Medium
CUST-88514,25,Low,373,2020-09-04,UAE,High
CUST-72834,40,Low,519,2017-07-05,India,High
CUST-48517,20,Low,334,2018-12-08,India,High
CUST-86007,47,Low,416,2019-03-11,India,High
CUST-21450,58,Medium,633,2017-03-28,India,Medium
CUST-39942,29,Low,478,2024-11-22,UAE,High
CUST-96634,33,High,790,2023-02-27,USA,Low
CUST-87805,46,Low,434,2021-09-10,India,High
CUST-68574,26,Low,352,2018-06-13,India,High
CUST-17604,64,Medium,714,2020-07-23,UK,Low
CUST-35580,48,High,757,2019-11-11,USA,Low
CUST-47794,39,Medium,553,2023-10-10,India,Medium
CUST-75934,39,Medium,646,2021-03-15,India,Medium
CUST-78790,37,Medium,725,2023-03-14,USA,Low
CUST-23890,36,Medium,740,2017-02-06,Singapore,Low
CUST-51204,68,Medium,581,2016-06-19,India,Medium
CUST-41904,36,Medium,699,2016-01-16,India,Medium
CUST-86785,42,Medium,639,2020-06-07,India,Medium
CUST-22533,20,Low,528,2020-06-11,USA,High
CUST-91537,38,Low,451,2016-09-08,India,High
CUST-74976,54,Low,356,2016-01-13,India,High
CUST-63381,41,Medium,746,2021-02-03,India,Low
CUST-58152,61,Low,524,2020-06-01,USA,High
CUST-48943,19,Low,347,2017-11-17,India,High
CUST-14313,58,Medium,716,2016-04-06,India,Low
CUST-12117,27,Low,374,2017-09-20,Singapore,High
CUST-17313,31,Medium,599,2023-03-03,India,Medium
CUST-63539,43,Low,316,2024-11-16,India,High
CUST-71578,53,Low,317,2019-10-14,India,High
CUST-32887,28,Low,468,2016-12-04,India,High
CUST-18790,40,High,832,2022-05-09,UK,Low
CUST-10309,54,Low,321,2024-08-14,India,High
CUST-35867,46,Low,446,2021-10-07,Singapore,High
CUST-12216,31,Low,487,2021-06-20,USA,High
CUST-59116,40,Medium,741,2024-07-25,UK,Low
CUST-80919,39,High,710,2020-12-27,UK,Low
CUST-85583,32,Medium,720,2017-12-06,USA,Low
CUST-30293,42,Low,393,2021-01-26,USA,High
CUST-37031,52,Low,323,2017-06-11,UAE,High
CUST-90114,36,Medium,602,2022-02-26,UK,Medium
CUST-33654,69,Medium,648,2020-10-04,UK,Medium
CUST-40840,54,High,871,2023-02-11,India,Low
CUST-32925,25,Low,493,2018-03-17,India,High
CUST-64976,50,Low,506,2020-02-25,India,High
CUST-79088,35,High,826,2016-07-18,USA,Low
CUST-92626,66,Medium,651,2020-04-05,UK,Medium
CUST-43491,31,Medium,592,2019-05-21,India,Medium
CUST-44065,27,Low,493,2023-08-10,UAE,High
CUST-41343,39,Low,523,2019-02-22,India,High
CUST-39461,29,Medium,711,2023-04-11,USA,Low
CUST-59216,25,Medium,736,2019-10-09,USA,Low
CUST-71306,41,Low,345,2016-04-13,USA,High
CUST-59044,34,Low,330,2021-11-29,India,High
CUST-61420,49,High,718,2017-08-10,India,Low
CUST-95722,53,Medium,585,2021-08-10,UAE,Medium
CUST-57045,31,Low,336,2018-09-15,India,High
CUST-47617,28,Medium,709,2020-12-25,India,Low
CUST-34356,34,Medium,715,2020-05-06,Singapore,Low
CUST-32519,61,High,885,2018-03-27,UK,Low
CUST-72354,40,Medium,577,2023-05-12,USA,Medium
CUST-68213,30,Medium,701,2020-07-30,India,Low
CUST-57296,49,High,744,2019-09-06,India,Low
CUST-52720,32,High,727,2021-07-08,India,Low
CUST-94478,48,Low,409,2018-03-23,UK,High
CUST-85239,41,Medium,664,2024-08-11,India,Medium
CUST-46088,38,Low,500,2017-12-27,India,High
CUST-32221,61,Medium,739,2017-11-23,India,Low
CUST-19343,65,Low,579,2020-09-08,UAE,Medium
CUST-86348,46,Medium,559,2022-03-28,India,Medium
CUST-29612,38,Low,399,2021-01-15,USA,High
CUST-35360,30,Medium,727,2019-08-18,India,Low
CUST-92876,54,Medium,607,2016-05-10,UAE,Medium
CUST-93715,22,Medium,694,2016-03-05,Singapore,Medium
CUST-94578,39,High,863,2022-08-18,India,Low
CUST-68741,32,Low,412,2017-03-24,USA,High
CUST-35405,26,Medium,636,2018-05-15,UK,Medium
CUST-92360,63,Low,561,2021-09-26,India,Medium
CUST-28667,29,Low,379,2023-05-24,India,High
CUST-82209,27,Low,437,2021-12-12,USA,High
CUST-74266,22,Low,446,2022-06-28,Singapore,High
CUST-38033,18,Medium,665,2021-10-22,India,Medium
CUST-91897,55,Medium,630,2024-12-10,USA,Medium
CUST-46957,61,High,846,2018-01-02,USA,Low
CUST-28893,34,Low,457,2023-03-23,India,High
CUST-21139,34,Medium,707,2021-12-31,India,Low
CUST-42193,22,Medium,557,2016-02-09,UAE,Medium
CUST-57454,41,Medium,605,2017-11-29,India,Medium
CUST-99870,21,Medium,714,2021-02-17,India,Low
CUST-63513,19,Medium,649,2021-07-30,India,Medium
CUST-51171,58,High,798,2016-01-22,India,Low
CUST-41420,55,Low,365,2017-12-19,USA,High
CUST-74523,63,Medium,717,2023-02-27,Singapore,Low
CUST-23385,66,Low,359,2018-03-28,India,High
CUST-84598,36,Low,310,2019-07-01,India,High
CUST-28700,65,Medium,691,2018-03-07,India,Medium
CUST-58903,19,Low,434,2017-09-22,USA,High
CUST-67273,26,Medium,670,2023-02-28,India,Medium
CUST-67071,50,Low,436,2023-09-16,India,High
CUST-38279,66,Low,443,2020-11-07,India,High
CUST-21223,55,Low,409,2020-01-08,India,High
CUST-44944,52,Low,486,2023-03-17,India,High
CUST-99438,43,Low,451,2023-08-02,India,High
CUST-19011,43,Medium,618,2022-11-28,India,Medium
CUST-48230,66,Medium,570,2023-03-26,UAE,Medium
CUST-58848,29,High,724,2017-07-31,India,Low
CUST-43133,39,Low,478,2019-04-24,India,High
CUST-24689,41,High,721,2017-02-13,USA,Low
CUST-40751,41,High,841,2018-05-31,UK,Low
CUST-55616,46,Medium,722,2022-04-07,India,Low
CUST-18369,66,Low,401,2016-05-06,India,High
CUST-78535,45,Low,587,2024-08-21,UAE,Medium
CUST-64652,55,Low,384,2022-12-05,USA,High
CUST-69910,58,High,793,2020-12-16,India,Low
CUST-29290,63,Medium,619,2019-11-29,India,Medium
CUST-62250,66,Low,588,2019-01-16,USA,Medium
CUST-67561,53,Medium,601,2016-03-06,USA,Medium
CUST-13826,24,High,817,2022-04-03,India,Low
CUST-82426,37,Low,596,2018-02-08,India,Medium
CUST-23136,56,Medium,710,2022-08-27,India,Low
CUST-53222,61,Medium,738,2020-07-24,UK,Low
CUST-78830,36,Low,526,2020-03-23,Singapore,High
CUST-13509,22,Medium,610,2022-02-15,India,Medium
CUST-87164,40,Medium,585,2023-03-02,India,Medium
CUST-24018,49,Low,405,2018-07-22,India,High
CUST-58654,18,Low,329,2016-06-11,India,High
CUST-78501,38,Low,383,2017-10-26,USA,High
CUST-47404,50,High,714,2023-10-28,India,Low
CUST-53078,33,Low,389,2023-03-04,India,High
CUST-30215,48,High,771,2018-09-19,UK,Low
CUST-34590,24,Medium,668,2021-01-30,India,Medium
CUST-29483,36,Medium,649,2020-03-27,UK,Medium
CUST-55303,19,Low,540,2017-06-29,India,High
CUST-13383,22,High,814,2020-12-06,India,Low
CUST-48387,26,Low,464,2024-05-19,India,High
CUST-46759,19,Low,496,2023-03-04,UAE,High
CUST-27212,68,Medium,726,2023-09-13,India,Low
CUST-71205,49,Medium,736,2021-07-11,India,Low
CUST-99978,56,Medium,606,2020-12-12,India,Medium
CUST-54509,32,Medium,728,2021-06-22,India,Low
CUST-62551,18,Low,529,2019-05-13,UK,High
CUST-20689,26,Medium,620,2017-06-28,UK,Medium
CUST-20989,46,Medium,656,2022-12-31,UAE,Medium
CUST-18531,44,High,835,2024-05-14,India,Low
CUST-24330,54,Low,545,2018-04-23,India,High
CUST-35827,52,Low,304,2024-06-26,India,High
CUST-59873,52,Low,340,2024-07-09,India,High
CUST-93454,56,Medium,632,2017-03-25,India,Medium
CUST-50055,24,Low,500,2024-08-14,USA,High
CUST-60965,62,High,854,2018-11-21,India,Low
CUST-34237,46,Low,312,2024-12-20,India,High
CUST-38644,32,Low,500,2023-05-05,India,High
CUST-50414,63,Low,437,2020-12-03,UK,High
CUST-52638,68,Medium,569,2019-11-14,UAE,Medium
CUST-29956,68,Low,398,2016-03-22,USA,High
CUST-46143,31,Low,481,2016-12-03,USA,High
CUST-27535,53,Medium,609,2023-02-11,India,Medium
CUST-71769,31,Medium,626,2019-07-27,India,Medium
CUST-24298,24,High,769,2018-04-03,India,Low
CUST-51579,43,Low,449,2019-11-09,India,High
CUST-78599,38,Low,303,2020-07-23,India,High
CUST-22579,55,High,743,2018-06-08,UK,Low
CUST-66644,21,Medium,629,2021-12-03,USA,Medium
CUST-11678,35,Low,382,2017-06-09,India,High
CUST-78814,36,Medium,649,2019-05-03,India,Medium
CUST-27002,47,Medium,580,2022-12-01,India,Medium
CUST-63740,29,High,872,2024-03-01,USA,Low
CUST-37460,40,Low,591,2022-05-07,USA,Medium
CUST-31523,63,Low,542,2018-12-07,India,High
CUST-87972,51,Medium,633,2017-07-16,India,Medium
CUST-79243,25,Medium,610,2019-02-11,India,Medium
CUST-39268,61,Low,523,2020-10-15,USA,High
CUST-90435,62,Medium,576,2017-06-14,India,Medium
CUST-28644,44,Medium,551,2016-02-25,Singapore,Medium
CUST-86178,61,Medium,744,2017-02-14,India,Low
CUST-71498,69,Medium,597,2016-04-05,India,Medium
CUST-15397,28,Medium,726,2016-03-22,India,Low
CUST-57342,27,Low,348,2019-02-06,India,High
CUST-69398,27,Medium,560,2016-05-09,India,Medium
CUST-24607,59,High,876,2018-03-05,UK,Low
CUST-50857,30,Low,477,2022-08-27,Singapore,High
CUST-41676,24,Medium,740,2021-12-27,India,Low
CUST-49780,56,Low,444,2019-12-31,India,High
CUST-87921,62,Medium,708,2016-11-25,India,Low
CUST-70929,67,Medium,645,2024-04-02,India,Medium
CUST-36657,62,Low,504,2024-07-17,USA,High
CUST-61626,40,High,858,2016-06-30,UAE,Low
CUST-76925,38,Medium,680,2023-12-16,Singapore,Medium
CUST-82684,55,High,708,2019-08-10,UAE,Low
CUST-75482,34,Medium,594,2017-09-28,India,Medium
CUST-64276,35,Medium,682,2023-01-29,India,Medium
CUST-52791,34,Low,495,2017-10-13,India,High
CUST-99796,62,Medium,679,2016-12-07,India,Medium
CUST-35811,42,Medium,741,2018-03-14,India,Low
CUST-52250,28,Low,312,2024-01-07,India,High
CUST-72814,51,Low,511,2016-03-20,India,High
CUST-38598,56,High,880,2019-04-28,USA,Low
CUST-75845,48,Medium,709,2023-10-05,India,Low
CUST-75321,19,Medium,691,2020-02-17,India,Medium
CUST-57863,30,High,702,2021-08-19,India,Low
CUST-12821,51,Low,412,2019-05-07,USA,High
CUST-82128,52,High,807,2023-10-01,USA,Low
CUST-10693,57,Low,557,2017-04-09,USA,Medium
CUST-45804,43,Medium,714,2018-03-24,India,Low
CUST-45036,59,Low,370,2024-10-08,India,High
CUST-15837,32,Low,475,2016-03-23,India,High
CUST-42351,62,High,884,2016-06-13,India,Low
CUST-37317,26,Low,316,2018-06-20,USA,High
CUST-80499,49,High,886,2016-02-10,India,Low
CUST-34477,54,Medium,584,2023-07-20,India,Medium
CUST-53063,28,Low,531,2024-02-04,Singapore,High
CUST-85854,36,Low,386,2018-06-08,UK,High
CUST-18658,22,Medium,666,2021-09-09,UAE,Medium
CUST-25053,25,Low,592,2019-09-20,USA,Medium
CUST-51827,64,Medium,732,2022-03-16,UAE,Low
CUST-12398,29,Low,415,2023-04-15,Singapore,High
CUST-27756,49,Medium,656,2021-09-19,USA,Medium
CUST-72122,25,Low,546,2016-06-01,India,High
CUST-28038,27,Low,438,2018-01-31,UAE,High
CUST-88684,27,Low,572,2016-07-04,UK,Medium
CUST-71327,34,Low,528,2019-05-18,USA,High
CUST-28586,26,Medium,726,2022-10-19,India,Low
CUST-47194,65,High,880,2016-01-20,UK,Low
CUST-98941,39,Medium,593,2024-07-20,UAE,Medium
CUST-39549,24,Low,555,2019-01-20,India,Medium
CUST-72479,35,Low,476,2021-06-03,Singapore,High
CUST-77473,36,Medium,718,2021-12-03,UK,Low
CUST-77530,44,Medium,583,2017-09-13,UK,Medium
CUST-83433,42,High,789,2022-06-03,India,Low
CUST-80977,26,Low,328,2017-12-08,India,High
CUST-20555,44,High,706,2024-07-22,India,Low
CUST-43207,67,High,810,2019-08-15,India,Low
CUST-36271,54,Medium,695,2018-12-12,UAE,Medium
CUST-58916,46,Medium,578,2019-07-26,India,Medium
CUST-80286,39,Medium,552,2016-09-23,Singapore,Medium
CUST-97915,40,Low,332,2016-11-30,India,High
CUST-23983,31,Medium,599,2020-06-19,India,Medium
CUST-30676,61,Low,450,2016-10-06,UK,High
CUST-69068,25,Medium,683,2016-04-24,India,Medium
CUST-76933,32,Low,572,2019-03-16,India,Medium
CUST-88601,28,Low,369,2018-02-14,India,High
CUST-86890,45,Medium,712,2018-12-14,USA,Low
CUST-68821,30,Medium,721,2016-01-15,UAE,Low
CUST-11584,27,Medium,732,2023-02-12,India,Low
CUST-32043,61,High,827,2018-03-06,India,Low
CUST-21616,48,Medium,655,2019-04-16,India,Medium
CUST-54860,32,Low,447,2024-05-04,USA,High
CUST-79864,24,High,826,2018-03-17,USA,Low
CUST-85570,49,Low,373,2020-09-17,UAE,High
CUST-97980,43,Medium,738,2016-04-17,USA,Low
CUST-59849,63,Low,594,2024-07-19,USA,Medium
CUST-17332,55,Medium,640,2022-10-07,USA,Medium
CUST-99044,29,Low,474,2016-07-20,USA,High
CUST-58815,18,High,896,2024-04-21,India,Low
CUST-22246,33,Low,430,2022-05-21,Singapore,High
CUST-80596,34,Low,362,2022-09-15,India,High
CUST-95397,36,Low,429,2020-12-05,India,High
CUST-18873,47,Medium,714,2023-07-20,India,Low
CUST-34527,36,High,766,2021-10-23,India,Low
CUST-66050,31,High,877,2021-01-06,USA,Low
CUST-59885,56,Low,597,2018-07-07,India,Medium
CUST-63107,52,Medium,632,2024-07-07,India,Medium
CUST-52014,41,Low,477,2020-03-17,India,High
CUST-42468,57,Medium,653,2018-05-27,India,Medium
CUST-95496,39,High,896,2019-03-03,USA,Low
CUST-30818,34,Medium,730,2017-05-27,USA,Low
CUST-70621,51,High,839,2016-02-07,UAE,Low
CUST-36410,32,Medium,559,2018-05-15,USA,Medium
CUST-51660,43,Medium,683,2018-06-02,India,Medium
CUST-95185,45,Low,464,2020-07-23,USA,High
CUST-57070,58,Low,394,2018-11-24,UK,High
CUST-64228,63,Low,542,2021-10-19,India,High
CUST-71976,56,High,833,2019-10-02,India,Low
CUST-97001,60,Medium,585,2018-09-27,India,Medium
CUST-27869,54,Medium,674,2023-12-09,India,Medium
CUST-54271,33,Medium,728,2024-08-10,USA,Low
CUST-18906,36,High,725,2021-06-02,USA,Low
CUST-21985,48,Low,382,2023-10-07,UK,High
CUST-77236,62,High,872,2020-11-19,India,Low
CUST-11701,26,Medium,746,2017-08-21,USA,Low
CUST-78433,29,Medium,669,2016-03-26,UAE,Medium
CUST-15737,56,Low,539,2023-08-12,India,High
CUST-12101,40,Low,500,2017-09-14,USA,High
CUST-72802,23,Medium,732,2020-08-06,UK,Low
CUST-28204,35,Medium,619,2022-07-14,UAE,Medium
CUST-34498,25,Low,393,2017-11-09,India,High
CUST-39391,47,Low,443,2016-12-14,India,High
CUST-86412,35,High,885,2020-10-10,India,Low
CUST-19632,50,Low,434,2017-03-01,India,High
CUST-16986,20,Low,492,2018-06-14,India,High
CUST-87405,59,Low,310,2019-12-10,UK,High
CUST-72873,24,Low,561,2020-11-09,USA,Medium
CUST-40982,24,Low,458,2018-07-17,India,High
CUST-97986,40,High,789,2018-03-24,India,Low
CUST-21588,52,Low,545,2022-03-17,USA,High
CUST-20679,59,Medium,612,2021-08-29,India,Medium
CUST-85155,47,Medium,684,2020-09-19,UAE,Medium
CUST-34319,61,High,833,2019-07-28,USA,Low
CUST-55496,44,High,875,2018-02-18,India,Low
CUST-68590,32,Medium,731,2021-09-28,India,Low
CUST-25034,43,Low,417,2017-12-28,India,High
CUST-44053,32,High,725,2020-12-26,India,Low
CUST-72531,28,High,848,2018-11-16,India,Low
CUST-82380,28,Low,490,2018-06-28,India,High
CUST-86702,64,Medium,719,2023-08-16,India,Low
CUST-29633,42,Low,505,2020-09-28,India,High
CUST-91694,51,Low,398,2023-12-13,India,High
CUST-63720,55,Low,410,2020-08-15,India,High
CUST-94863,51,Medium,669,2022-04-19,India,Medium
CUST-28535,55,Medium,563,2018-03-19,India,Medium
CUST-34642,28,High,854,2023-03-19,India,Low
CUST-65855,45,High,851,2017-10-07,India,Low
CUST-26706,44,Low,315,2020-08-29,UAE,High
CUST-23679,44,Low,375,2023-08-16,India,High
CUST-90758,51,High,824,2022-03-04,India,Low
CUST-97711,28,Medium,699,2023-05-27,India,Medium
CUST-29063,20,Medium,744,2024-12-05,India,Low
CUST-69404,66,Medium,746,2018-12-04,India,Low
CUST-82333,51,Low,366,2018-02-14,USA,High
CUST-46711,18,Medium,671,2019-10-21,UAE,Medium
CUST-50504,59,Low,417,2022-12-02,UAE,High
CUST-53530,63,Low,441,2024-09-20,Singapore,High
CUST-84191,67,Medium,569,2016-06-14,India,Medium
CUST-84988,59,Low,374,2021-07-04,Singapore,High
CUST-66339,48,Low,502,2017-05-18,India,High
CUST-33267,25,Medium,730,2023-04-10,UAE,Low
CUST-23680,48,Low,417,2017-03-10,India,High
CUST-51227,18,Medium,698,2020-07-31,India,Medium
CUST-21661,69,Medium,616,2024-09-01,India,Medium
CUST-45018,46,Low,561,2020-03-25,USA,Medium
CUST-92781,18,Low,328,2024-10-06,India,High
CUST-25591,24,Medium,623,2022-09-16,UAE,Medium
CUST-92923,23,Medium,749,2021-12-29,India,Low
CUST-57631,65,Medium,682,2016-07-27,India,Medium
CUST-58092,23,Low,368,2017-11-04,Singapore,High
CUST-37514,63,Medium,732,2023-01-27,India,Low
CUST-30287,31,High,845,2019-09-12,India,Low
CUST-67542,57,Low,549,2017-04-01,India,High
CUST-40199,61,Low,430,2024-09-08,India,High
CUST-36661,37,Medium,625,2016-08-11,USA,Medium
CUST-83196,55,Low,594,2021-12-31,India,Medium
CUST-84779,34,Medium,562,2022-01-16,India,Medium
CUST-82999,58,Low,572,2022-08-25,India,Medium
CUST-90997,28,Low,333,2020-08-01,India,High
CUST-19330,59,Medium,589,2023-11-21,India,Medium
CUST-47930,24,Low,507,2017-12-27,USA,High
CUST-82067,32,Low,380,2024-09-03,UAE,High
CUST-16037,40,Low,586,2021-10-18,India,Medium
CUST-25910,60,Low,556,2023-06-09,India,Medium
CUST-90901,32,Low,406,2019-06-30,UK,High
CUST-49767,54,Low,475,2021-03-30,India,High
CUST-83253,28,Low,323,2021-01-13,USA,High
CUST-61161,66,Medium,707,2016-10-07,USA,Low
CUST-69023,29,Medium,738,2021-03-03,India,Low
CUST-99107,57,Low,340,2016-04-17,UK,High
CUST-29429,38,High,825,2017-03-11,India,Low
CUST-25036,55,Low,446,2016-10-04,India,High
CUST-55528,43,Medium,737,2023-09-10,India,Low
CUST-27549,65,Medium,617,2017-01-19,India,Medium
CUST-34245,21,High,768,2016-03-05,Singapore,Low
CUST-66900,36,Low,547,2016-03-31,India,High
CUST-92860,59,Low,385,2019-02-04,India,High
CUST-79633,34,Medium,649,2021-08-28,India,Medium
CUST-32256,43,High,782,2024-10-12,India,Low
CUST-68769,48,Low,419,2016-02-27,Singapore,High
CUST-87239,62,Low,363,2022-08-27,UK,High
CUST-65350,66,Low,315,2023-06-01,India,High
CUST-53118,59,Medium,694,2020-05-22,USA,Medium
CUST-45654,20,Low,574,2020-11-14,India,Medium
CUST-65943,63,Low,399,2023-10-05,India,High
CUST-20641,45,Medium,722,2024-12-22,India,Low
CUST-47568,28,Low,411,2024-11-23,India,High
CUST-33332,59,Medium,563,2023-08-20,Singapore,Medium
CUST-74083,38,High,894,2021-09-01,India,Low
CUST-69049,47,Low,423,2024-10-03,India,High
CUST-43331,59,Medium,640,2017-02-27,India,Medium
CUST-80143,54,Medium,637,2020-10-04,India,Medium
CUST-20110,57,High,852,2016-02-13,India,Low
CUST-58101,33,High,802,2020-10-15,USA,Low
CUST-26344,53,Medium,656,2021-07-18,USA,Medium
CUST-52813,59,Medium,631,2019-04-23,USA,Medium
CUST-62296,52,Medium,648,2017-02-27,India,Medium
CUST-41736,23,Medium,646,2023-09-26,Singapore,Medium
CUST-96044,62,Medium,655,2019-01-07,India,Medium
CUST-98181,69,Low,485,2023-01-26,India,High
CUST-52865,18,Low,358,2019-12-01,India,High
CUST-57209,30,High,815,2021-11-11,Singapore,Low
CUST-78802,32,Medium,572,2018-10-12,India,Medium
CUST-58346,32,Medium,561,2016-09-18,India,Medium
CUST-50444,49,High,756,2017-12-08,India,Low
CUST-21646,57,Medium,589,2017-02-17,India,Medium
CUST-80249,53,Medium,671,2021-11-08,India,Medium
CUST-32618,68,High,750,2021-12-14,USA,Low
CUST-65794,65,Low,377,2020-02-23,UAE,High
CUST-59042,48,Low,594,2016-01-01,India,Medium
CUST-42183,47,High,848,2021-04-23,UK,Low
CUST-17162,45,Medium,636,2022-12-06,India,Medium
CUST-90186,54,Low,533,2017-01-17,India,High
CUST-27029,29,Low,387,2024-05-20,India,High
CUST-65095,45,Low,462,2021-03-09,UAE,High
