transaction_amount,hours_since_last_txn,fraud_probability,risk_score,risk_category,actual_fraud
1496.13,9.07,0.0,0.0,Low Risk,0
3555.59,2.31,0.0,0.0,Low Risk,0
3985.26,2.17,0.0,0.0,Low Risk,0
2351.33,3.32,0.0,0.0,Low Risk,0
3983.76,8.2,0.0,0.0,Low Risk,0
3146.69,1.69,0.0,0.0,Low Risk,0
1958.88,4.03,0.0,0.0,Low Risk,0
2896.15,15.0,0.0,0.0,Low Risk,0
1253.33,3.27,0.0,0.0,Low Risk,0
1491.09,18.07,0.0,0.0,Low Risk,0
2877.76,14.49,0.0,0.0,Low Risk,0
3268.38,52.17,0.0,0.0,Low Risk,0
3278.44,2.75,0.0,0.0,Low Risk,0
2673.86,10.38,0.0,0.0,Low Risk,0
4168.63,12.88,0.0,0.0,Low Risk,0
1728.95,3.11,0.0,0.0,Low Risk,0
29885.31,0.88,1.0,100.0,High Risk,1
3211.69,0.38,0.0,0.0,Low Risk,0
2158.48,1.36,0.002980132450331126,0.3,Low Risk,0
3829.27,44.4,0.0,0.0,Low Risk,0
4132.56,7.09,0.0,0.0,Low Risk,0
3032.86,0.41,0.0,0.0,Low Risk,0
5230.63,54.07,0.0,0.0,Low Risk,0
3666.36,8.2,0.0,0.0,Low Risk,0
968.14,0.49,0.0,0.0,Low Risk,0
1884.37,3.17,0.0,0.0,Low Risk,0
1997.17,14.47,0.0,0.0,Low Risk,0
3096.02,1.44,0.0,0.0,Low Risk,0
2314.91,39.61,0.0,0.0,Low Risk,0
50.0,4.71,0.0,0.0,Low Risk,0
3508.83,17.04,0.0,0.0,Low Risk,0
3476.84,29.54,0.0,0.0,Low Risk,0
3341.75,5.98,0.0,0.0,Low Risk,0
2972.95,3.18,0.0,0.0,Low Risk,0
3088.11,21.63,0.0,0.0,Low Risk,0
1217.94,1.12,0.005918389672902308,0.59,Low Risk,0
1878.67,2.9,0.0,0.0,Low Risk,0
3178.53,5.44,0.0,0.0,Low Risk,0
1244.81,7.76,0.0,0.0,Low Risk,0
1300.83,17.91,0.0,0.0,Low Risk,0
50.0,9.71,0.0,0.0,Low Risk,0
3600.92,1.99,0.0,0.0,Low Risk,0
2282.7,0.02,0.0,0.0,Low Risk,0
2855.54,5.84,0.0,0.0,Low Risk,0
3159.26,4.51,0.0,0.0,Low Risk,0
9948.48,1.05,0.9993693693693695,99.94,High Risk,1
3861.1,0.5,0.0,0.0,Low Risk,0
1608.1,14.21,0.0,0.0,Low Risk,0
1837.41,17.06,0.0,0.0,Low Risk,0
2775.77,7.1,0.0,0.0,Low Risk,0
5391.88,10.87,0.0,0.0,Low Risk,0
1274.68,2.88,0.0,0.0,Low Risk,0
1975.51,11.64,0.0,0.0,Low Risk,0
1242.24,1.2,0.0,0.0,Low Risk,0
2233.89,5.98,0.0,0.0,Low Risk,0
3612.52,16.22,0.0,0.0,Low Risk,0
1353.6,2.75,0.0,0.0,Low Risk,0
1741.16,6.31,0.0,0.0,Low Risk,0
4205.67,8.34,0.0,0.0,Low Risk,0
3881.71,10.54,0.0,0.0,Low Risk,0
2911.33,1.23,0.0024390243902439024,0.24,Low Risk,0
50.0,8.48,0.0,0.0,Low Risk,0
22394.25,1.16,1.0,100.0,High Risk,1
3684.23,1.06,0.0027659574468085106,0.28,Low Risk,0
2243.62,1.22,0.0025943396226415093,0.26,Low Risk,0
1662.31,6.38,0.0,0.0,Low Risk,0
5323.96,5.68,0.0,0.0,Low Risk,0
4164.3,11.82,0.0,0.0,Low Risk,0
3778.76,8.56,0.0,0.0,Low Risk,0
3292.13,0.87,0.0,0.0,Low Risk,0
2768.75,4.22,0.0,0.0,Low Risk,0
3091.38,1.06,0.0027659574468085106,0.28,Low Risk,0
1466.25,2.26,0.0,0.0,Low Risk,0
3277.83,12.59,0.0,0.0,Low Risk,0
2076.9,0.16,0.0,0.0,Low Risk,0
1282.4,3.13,0.0,0.0,Low Risk,0
1216.93,2.61,0.0,0.0,Low Risk,0
3684.98,6.33,0.0,0.0,Low Risk,0
2463.93,4.57,0.0,0.0,Low Risk,0
1834.85,1.18,0.0028455284552845526,0.28,Low Risk,0
50.0,4.35,0.0,0.0,Low Risk,0
2125.96,6.71,0.0,0.0,Low Risk,0
619.12,1.97,0.0,0.0,Low Risk,0
1296.78,31.51,0.0,0.0,Low Risk,0
3084.54,8.06,0.0,0.0,Low Risk,0
2423.32,0.36,0.0,0.0,Low Risk,0
2489.21,29.96,0.0,0.0,Low Risk,0
2022.72,13.06,0.0,0.0,Low Risk,0
2456.84,10.4,0.0,0.0,Low Risk,0
3695.73,23.99,0.0,0.0,Low Risk,0
14748.64,1.13,0.9991211070692301,99.91,High Risk,1
2903.27,13.03,0.0,0.0,Low Risk,0
2850.43,7.74,0.0,0.0,Low Risk,0
3592.06,7.06,0.0,0.0,Low Risk,0
2099.24,17.05,0.0,0.0,Low Risk,0
2413.21,1.56,0.0,0.0,Low Risk,0
4142.99,5.67,0.0,0.0,Low Risk,0
5130.16,4.51,0.0,0.0,Low Risk,0
2059.94,10.71,0.0,0.0,Low Risk,0
2282.83,13.26,0.0,0.0,Low Risk,0
2385.34,12.6,0.0,0.0,Low Risk,0
4079.06,18.24,0.0,0.0,Low Risk,0
2231.53,25.7,0.0,0.0,Low Risk,0
2377.35,30.27,0.0,0.0,Low Risk,0
3111.4,51.9,0.0,0.0,Low Risk,0
3527.01,2.71,0.0,0.0,Low Risk,0
2992.75,0.22,0.0,0.0,Low Risk,0
1562.85,17.01,0.0,0.0,Low Risk,0
3992.91,5.62,0.0,0.0,Low Risk,0
1898.27,4.24,0.0,0.0,Low Risk,0
3406.3,1.13,0.00912110706923015,0.91,Low Risk,0
2442.32,3.19,0.0,0.0,Low Risk,0
4017.13,4.92,0.0,0.0,Low Risk,0
2179.92,20.28,0.0,0.0,Low Risk,0
1484.76,14.05,0.0,0.0,Low Risk,0
1906.4,32.1,0.0,0.0,Low Risk,0
45178.05,0.67,1.0,100.0,High Risk,1
2211.35,21.82,0.0,0.0,Low Risk,0
2998.25,4.42,0.0,0.0,Low Risk,0
1238.96,3.28,0.0,0.0,Low Risk,0
2774.66,7.66,0.0,0.0,Low Risk,0
2708.45,2.27,0.0,0.0,Low Risk,0
1490.95,9.41,0.0,0.0,Low Risk,0
2728.79,9.22,0.0,0.0,Low Risk,0
2234.16,1.71,0.0,0.0,Low Risk,0
2548.98,4.52,0.0,0.0,Low Risk,0
50.0,12.93,0.0,0.0,Low Risk,0
1277.12,20.58,0.0,0.0,Low Risk,0
1235.51,1.28,0.0,0.0,Low Risk,0
829.19,4.25,0.0,0.0,Low Risk,0
2419.94,1.52,0.0,0.0,Low Risk,0
6562.96,15.29,0.0019419306184012065,0.19,Low Risk,0
50.0,5.88,0.0,0.0,Low Risk,0
990.81,1.11,0.0028350515463917525,0.28,Low Risk,0
5197.54,7.31,0.0,0.0,Low Risk,0
11639.29,0.22,1.0,100.0,High Risk,1
2566.86,4.93,0.0,0.0,Low Risk,0
1514.05,17.9,0.0,0.0,Low Risk,0
2508.29,8.18,0.0,0.0,Low Risk,0
2160.48,12.76,0.0,0.0,Low Risk,0
4219.94,21.0,0.0,0.0,Low Risk,0
1780.63,9.05,0.0,0.0,Low Risk,0
2386.08,21.77,0.0,0.0,Low Risk,0
4705.91,7.33,0.0,0.0,Low Risk,0
1825.69,13.55,0.0,0.0,Low Risk,0
3429.24,4.9,0.0,0.0,Low Risk,0
2879.66,11.31,0.0,0.0,Low Risk,0
1186.87,7.24,0.0,0.0,Low Risk,0
1742.19,14.56,0.0,0.0,Low Risk,0
3320.98,2.45,0.0,0.0,Low Risk,0
2417.08,23.35,0.0,0.0,Low Risk,0
3520.27,2.44,0.0,0.0,Low Risk,0
2559.91,3.12,0.0,0.0,Low Risk,0
1522.59,1.61,0.0,0.0,Low Risk,0
14329.08,0.56,1.0,100.0,High Risk,1
986.17,1.62,0.0,0.0,Low Risk,0
1939.28,32.1,0.0,0.0,Low Risk,0
2664.84,3.29,0.0,0.0,Low Risk,0
2622.63,2.5,0.0,0.0,Low Risk,0
3652.63,4.16,0.0,0.0,Low Risk,0
40193.56,1.43,1.0,100.0,High Risk,1
2784.19,1.53,0.0,0.0,Low Risk,0
3113.93,3.52,0.0,0.0,Low Risk,0
705.91,4.24,0.0,0.0,Low Risk,0
1262.77,2.19,0.0,0.0,Low Risk,0
13174.36,1.28,1.0,100.0,High Risk,1
1439.99,16.0,0.0,0.0,Low Risk,0
1647.93,8.22,0.0,0.0,Low Risk,0
1768.66,4.12,0.0,0.0,Low Risk,0
3773.25,4.74,0.0,0.0,Low Risk,0
3828.83,9.29,0.0,0.0,Low Risk,0
714.1,0.0,0.0,0.0,Low Risk,0
2736.96,22.93,0.0,0.0,Low Risk,0
1679.0,14.38,0.0,0.0,Low Risk,0
2869.13,0.65,0.0,0.0,Low Risk,0
4863.86,1.59,0.0,0.0,Low Risk,0
1147.14,20.23,0.0,0.0,Low Risk,0
3748.07,7.03,0.0,0.0,Low Risk,0
4363.73,0.77,0.0021008403361344537,0.21,Low Risk,0
1777.02,3.81,0.0,0.0,Low Risk,0
2145.46,30.51,0.0,0.0,Low Risk,0
2607.42,7.01,0.0,0.0,Low Risk,0
2454.1,2.64,0.0,0.0,Low Risk,0
3771.93,7.86,0.0,0.0,Low Risk,0
2428.3,9.04,0.0,0.0,Low Risk,0
5921.82,10.41,0.0,0.0,Low Risk,0
3033.13,2.73,0.0,0.0,Low Risk,0
3080.79,9.41,0.0,0.0,Low Risk,0
4248.34,5.75,0.0,0.0,Low Risk,0
3348.5,0.3,0.0,0.0,Low Risk,0
3067.14,4.93,0.0,0.0,Low Risk,0
4488.48,15.1,0.0,0.0,Low Risk,0
1998.99,33.2,0.0,0.0,Low Risk,0
1396.92,5.39,0.0,0.0,Low Risk,0
2399.19,12.61,0.0,0.0,Low Risk,0
50.0,10.86,0.0,0.0,Low Risk,0
3505.35,5.46,0.0,0.0,Low Risk,0
3569.5,1.42,0.0,0.0,Low Risk,0
3230.01,4.15,0.0,0.0,Low Risk,0
3318.06,8.94,0.0,0.0,Low Risk,0
24414.46,0.82,0.9986868686868687,99.87,High Risk,1
803.35,10.75,0.0,0.0,Low Risk,0
4515.89,9.45,0.0,0.0,Low Risk,0
1917.08,27.36,0.0,0.0,Low Risk,0
1632.22,1.06,0.0027659574468085106,0.28,Low Risk,0
2801.98,14.87,0.0,0.0,Low Risk,0
3797.58,3.05,0.0,0.0,Low Risk,0
3261.54,25.58,0.0,0.0,Low Risk,0
25911.4,1.19,0.9994444444444446,99.94,High Risk,1
3561.95,0.58,0.0,0.0,Low Risk,0
3080.15,2.65,0.0,0.0,Low Risk,0
1816.55,4.46,0.0,0.0,Low Risk,0
3190.66,4.39,0.0,0.0,Low Risk,0
4362.76,2.57,0.0,0.0,Low Risk,0
2025.18,21.15,0.0,0.0,Low Risk,0
2892.4,2.32,0.0,0.0,Low Risk,0
723.04,7.86,0.0,0.0,Low Risk,0
2102.52,49.43,0.0,0.0,Low Risk,0
3239.9,13.6,0.0,0.0,Low Risk,0
2780.01,5.85,0.0,0.0,Low Risk,0
3383.98,25.0,0.0,0.0,Low Risk,0
2761.57,8.57,0.0,0.0,Low Risk,0
2561.11,1.5,0.018538422024158372,1.85,Low Risk,0
50.0,23.71,0.0,0.0,Low Risk,0
2819.34,16.2,0.0,0.0,Low Risk,0
1055.02,2.91,0.0,0.0,Low Risk,0
3931.89,6.47,0.0,0.0,Low Risk,0
106.84,3.81,0.0,0.0,Low Risk,0
2921.07,8.68,0.0,0.0,Low Risk,0
5023.98,12.15,0.0,0.0,Low Risk,0
2000.48,12.83,0.0,0.0,Low Risk,0
3464.36,32.81,0.0,0.0,Low Risk,0
1939.2,12.04,0.0,0.0,Low Risk,0
2530.8,2.01,0.0,0.0,Low Risk,0
2440.77,3.07,0.0,0.0,Low Risk,0
1288.22,38.71,0.0,0.0,Low Risk,0
2504.64,4.77,0.0,0.0,Low Risk,0
2624.93,42.68,0.0,0.0,Low Risk,0
2724.62,7.62,0.0,0.0,Low Risk,0
1576.95,22.19,0.0,0.0,Low Risk,0
3452.73,33.36,0.0,0.0,Low Risk,0
3469.66,9.03,0.0,0.0,Low Risk,0
3014.22,8.16,0.0,0.0,Low Risk,0
377.48,8.03,0.0,0.0,Low Risk,0
4847.52,2.7,0.0,0.0,Low Risk,0
4830.85,14.29,0.0,0.0,Low Risk,0
4846.6,7.65,0.0,0.0,Low Risk,0
1743.94,11.55,0.0,0.0,Low Risk,0
161.53,1.9,0.0,0.0,Low Risk,0
1379.65,3.19,0.0,0.0,Low Risk,0
2274.56,17.05,0.0,0.0,Low Risk,0
2376.17,11.01,0.0,0.0,Low Risk,0
2093.88,22.21,0.0,0.0,Low Risk,0
3799.65,3.09,0.0,0.0,Low Risk,0
2779.59,4.52,0.0,0.0,Low Risk,0
2385.63,21.3,0.0,0.0,Low Risk,0
2634.39,4.71,0.0,0.0,Low Risk,0
6106.44,0.7,0.0,0.0,Low Risk,0
3322.8,24.08,0.0,0.0,Low Risk,0
1796.88,7.29,0.0,0.0,Low Risk,0
2775.12,9.32,0.0,0.0,Low Risk,0
2832.25,4.92,0.0,0.0,Low Risk,0
3712.02,33.83,0.0,0.0,Low Risk,0
2118.91,14.46,0.0,0.0,Low Risk,0
3490.69,2.16,0.0,0.0,Low Risk,0
1827.1,41.46,0.0,0.0,Low Risk,0
1532.72,5.43,0.0,0.0,Low Risk,0
1893.58,21.53,0.0,0.0,Low Risk,0
4496.28,5.05,0.0,0.0,Low Risk,0
2427.59,9.51,0.0,0.0,Low Risk,0
1515.6,18.24,0.0,0.0,Low Risk,0
4378.83,7.49,0.0,0.0,Low Risk,0
1843.46,10.53,0.0,0.0,Low Risk,0
50.0,4.24,0.0,0.0,Low Risk,0
2134.57,3.37,0.0,0.0,Low Risk,0
2604.17,18.3,0.0,0.0,Low Risk,0
3160.25,23.81,0.0,0.0,Low Risk,0
1476.43,0.01,0.0,0.0,Low Risk,0
1105.83,35.21,0.0,0.0,Low Risk,0
2657.41,5.76,0.0,0.0,Low Risk,0
2253.38,26.19,0.0,0.0,Low Risk,0
2615.51,0.77,0.0021008403361344537,0.21,Low Risk,0
3471.49,0.27,0.0,0.0,Low Risk,0
2829.88,2.36,0.0,0.0,Low Risk,0
3869.54,6.59,0.0,0.0,Low Risk,0
2236.03,0.8,0.0,0.0,Low Risk,0
41200.58,0.96,1.0,100.0,High Risk,1
4844.39,6.75,0.0,0.0,Low Risk,0
4491.28,12.05,0.0,0.0,Low Risk,0
2067.05,0.51,0.0,0.0,Low Risk,0
1813.64,4.9,0.0,0.0,Low Risk,0
2857.65,21.8,0.0,0.0,Low Risk,0
31067.78,0.62,1.0,100.0,High Risk,1
2698.09,2.25,0.0,0.0,Low Risk,0
50.0,22.36,0.0,0.0,Low Risk,0
3981.49,3.91,0.0,0.0,Low Risk,0
2472.75,3.23,0.0,0.0,Low Risk,0
1649.0,37.26,0.0,0.0,Low Risk,0
50.0,0.65,0.0,0.0,Low Risk,0
3818.46,3.75,0.0,0.0,Low Risk,0
3113.55,5.51,0.0,0.0,Low Risk,0
2106.94,6.99,0.0,0.0,Low Risk,0
2544.49,34.39,0.0,0.0,Low Risk,0
3057.46,10.37,0.0,0.0,Low Risk,0
1609.61,7.49,0.0,0.0,Low Risk,0
1688.72,19.47,0.0,0.0,Low Risk,0
3514.27,2.53,0.0,0.0,Low Risk,0
1077.7,0.9,0.002875399361022364,0.29,Low Risk,0
2251.29,12.65,0.0,0.0,Low Risk,0
3682.18,7.6,0.0,0.0,Low Risk,0
2123.91,32.58,0.0,0.0,Low Risk,0
3541.1,1.57,0.0,0.0,Low Risk,0
2787.41,1.44,0.0,0.0,Low Risk,0
50.0,6.34,0.0,0.0,Low Risk,0
3949.87,1.74,0.0,0.0,Low Risk,0
974.93,0.74,0.0025,0.25,Low Risk,0
2146.32,6.93,0.0,0.0,Low Risk,0
50.0,10.2,0.0,0.0,Low Risk,0
4284.67,22.98,0.0,0.0,Low Risk,0
1778.17,18.54,0.0,0.0,Low Risk,0
1347.96,6.63,0.0,0.0,Low Risk,0
2875.12,2.5,0.0,0.0,Low Risk,0
3174.1,7.64,0.0,0.0,Low Risk,0
3158.11,7.28,0.0,0.0,Low Risk,0
1327.92,3.18,0.0,0.0,Low Risk,0
3088.54,18.59,0.0,0.0,Low Risk,0
1777.12,9.35,0.0,0.0,Low Risk,0
3374.98,8.76,0.0,0.0,Low Risk,0
1442.5,14.83,0.0,0.0,Low Risk,0
1528.68,1.99,0.0,0.0,Low Risk,0
4154.07,16.66,0.0,0.0,Low Risk,0
50.0,6.29,0.0,0.0,Low Risk,0
5558.12,0.88,0.0,0.0,Low Risk,0
2568.96,0.09,0.0,0.0,Low Risk,0
3385.18,16.62,0.0,0.0,Low Risk,0
776.4,4.72,0.0,0.0,Low Risk,0
1907.42,0.54,0.0,0.0,Low Risk,0
1530.66,32.57,0.0,0.0,Low Risk,0
1622.93,3.9,0.0,0.0,Low Risk,0
1214.52,7.66,0.0,0.0,Low Risk,0
31874.42,0.61,1.0,100.0,High Risk,1
2333.8,0.35,0.0,0.0,Low Risk,0
1862.87,3.83,0.0,0.0,Low Risk,0
2945.09,0.22,0.0,0.0,Low Risk,0
47982.23,0.96,1.0,100.0,High Risk,1
3090.26,8.71,0.0,0.0,Low Risk,0
624.11,4.39,0.0,0.0,Low Risk,0
2564.51,15.86,0.0,0.0,Low Risk,0
4517.31,0.03,0.0012195121951219512,0.12,Low Risk,0
2063.2,10.28,0.0,0.0,Low Risk,0
1533.81,9.7,0.0,0.0,Low Risk,0
3017.55,1.2,0.002777777777777778,0.28,Low Risk,0
3351.52,1.85,0.0,0.0,Low Risk,0
3372.94,0.91,0.0,0.0,Low Risk,0
1895.36,1.05,0.002702702702702703,0.27,Low Risk,0
1295.56,7.16,0.0,0.0,Low Risk,0
3007.36,9.51,0.0,0.0,Low Risk,0
2493.84,46.06,0.0,0.0,Low Risk,0
2934.04,0.06,0.0,0.0,Low Risk,0
2154.86,10.3,0.0,0.0,Low Risk,0
3299.1,1.89,0.0,0.0,Low Risk,0
4440.84,3.66,0.0,0.0,Low Risk,0
1452.65,10.79,0.0,0.0,Low Risk,0
50.0,12.31,0.0,0.0,Low Risk,0
2260.28,7.01,0.0,0.0,Low Risk,0
1195.95,6.04,0.0,0.0,Low Risk,0
3025.42,3.05,0.0,0.0,Low Risk,0
3434.77,13.84,0.0,0.0,Low Risk,0
3628.34,0.46,0.002192982456140351,0.22,Low Risk,0
3684.06,8.78,0.0,0.0,Low Risk,0
2191.11,39.96,0.0,0.0,Low Risk,0
2644.61,3.9,0.0,0.0,Low Risk,0
1067.48,2.99,0.0,0.0,Low Risk,0
1744.46,3.09,0.0,0.0,Low Risk,0
1741.53,5.19,0.0,0.0,Low Risk,0
1620.15,13.54,0.0,0.0,Low Risk,0
1639.91,1.94,0.0,0.0,Low Risk,0
2008.58,8.76,0.0,0.0,Low Risk,0
2816.9,14.37,0.0,0.0,Low Risk,0
3293.92,13.94,0.0,0.0,Low Risk,0
331.47,3.45,0.0,0.0,Low Risk,0
1469.46,8.92,0.0,0.0,Low Risk,0
4294.49,23.23,0.0,0.0,Low Risk,0
942.77,6.16,0.0,0.0,Low Risk,0
1971.42,0.4,0.0,0.0,Low Risk,0
3268.75,5.62,0.0,0.0,Low Risk,0
1157.82,10.84,0.0,0.0,Low Risk,0
2811.42,3.77,0.0,0.0,Low Risk,0
1094.65,8.91,0.0,0.0,Low Risk,0
3601.46,5.14,0.0,0.0,Low Risk,0
4218.11,2.71,0.0,0.0,Low Risk,0
2508.58,13.65,0.0,0.0,Low Risk,0
4362.74,1.22,0.0025943396226415093,0.26,Low Risk,0
2618.92,7.67,0.0,0.0,Low Risk,0
3424.26,7.31,0.0,0.0,Low Risk,0
2342.86,1.58,0.0,0.0,Low Risk,0
3912.79,1.83,0.0,0.0,Low Risk,0
3029.01,4.76,0.0,0.0,Low Risk,0
1014.21,30.38,0.0,0.0,Low Risk,0
2844.84,28.78,0.0,0.0,Low Risk,0
964.34,8.85,0.0,0.0,Low Risk,0
2746.8,3.95,0.0,0.0,Low Risk,0
2233.53,7.97,0.0,0.0,Low Risk,0
1032.35,18.56,0.0,0.0,Low Risk,0
2010.27,0.1,0.029299701798469174,2.93,Low Risk,0
2094.52,9.19,0.0,0.0,Low Risk,0
3481.8,1.57,0.0,0.0,Low Risk,0
4007.76,9.72,0.0,0.0,Low Risk,0
2572.13,12.18,0.0,0.0,Low Risk,0
4026.62,3.71,0.0,0.0,Low Risk,0
3299.54,13.92,0.0,0.0,Low Risk,0
654.9,9.59,0.0,0.0,Low Risk,0
1770.62,1.36,0.002980132450331126,0.3,Low Risk,0
4043.27,6.22,0.0,0.0,Low Risk,0
1787.43,32.64,0.0,0.0,Low Risk,0
1034.23,20.68,0.0,0.0,Low Risk,0
2943.51,1.68,0.0,0.0,Low Risk,0
3048.24,8.07,0.0,0.0,Low Risk,0
1066.15,0.89,0.002978723404255319,0.3,Low Risk,0
48899.68,0.15,0.9996935286935286,99.97,High Risk,1
3031.39,3.92,0.0,0.0,Low Risk,0
1390.87,2.23,0.0,0.0,Low Risk,0
2715.75,16.81,0.0,0.0,Low Risk,0
2853.43,2.39,0.0,0.0,Low Risk,0
3284.63,40.55,0.0,0.0,Low Risk,0
1742.73,6.25,0.0,0.0,Low Risk,0
2957.84,6.23,0.0,0.0,Low Risk,0
1235.21,6.99,0.0,0.0,Low Risk,0
2369.75,3.95,0.0,0.0,Low Risk,0
2240.51,9.82,0.0,0.0,Low Risk,0
4364.11,2.47,0.0,0.0,Low Risk,0
3436.35,5.22,0.0,0.0,Low Risk,0
15369.16,0.12,0.9982420556156237,99.82,High Risk,1
849.24,7.17,0.0,0.0,Low Risk,0
1798.81,1.36,0.002980132450331126,0.3,Low Risk,0
841.53,5.24,0.0,0.0,Low Risk,0
1823.33,1.46,0.0,0.0,Low Risk,0
1683.12,16.26,0.0,0.0,Low Risk,0
577.5,0.64,0.0,0.0,Low Risk,0
1964.37,6.19,0.0,0.0,Low Risk,0
1836.54,10.36,0.0,0.0,Low Risk,0
895.71,1.58,0.0,0.0,Low Risk,0
1973.15,13.19,0.0,0.0,Low Risk,0
4947.81,15.81,0.0,0.0,Low Risk,0
1876.63,21.01,0.0,0.0,Low Risk,0
2975.39,2.24,0.0,0.0,Low Risk,0
2702.45,0.47,0.0,0.0,Low Risk,0
711.83,15.7,0.0,0.0,Low Risk,0
4931.27,3.83,0.0,0.0,Low Risk,0
50.0,0.46,0.002192982456140351,0.22,Low Risk,0
3041.8,3.89,0.0,0.0,Low Risk,0
50.0,17.08,0.0,0.0,Low Risk,0
782.71,3.56,0.0,0.0,Low Risk,0
2529.17,2.68,0.0,0.0,Low Risk,0
2077.52,5.82,0.0,0.0,Low Risk,0
803.3,2.63,0.0,0.0,Low Risk,0
3883.63,3.94,0.0,0.0,Low Risk,0
2113.41,7.66,0.0,0.0,Low Risk,0
3446.45,1.06,0.0027659574468085106,0.28,Low Risk,0
3075.29,7.01,0.0,0.0,Low Risk,0
5289.52,46.18,0.0,0.0,Low Risk,0
2696.95,0.61,0.0,0.0,Low Risk,0
2383.61,32.86,0.0,0.0,Low Risk,0
2601.94,11.16,0.0,0.0,Low Risk,0
3303.87,10.57,0.0,0.0,Low Risk,0
2682.28,39.39,0.0,0.0,Low Risk,0
2392.96,4.2,0.0,0.0,Low Risk,0
3048.81,12.24,0.0,0.0,Low Risk,0
1390.42,0.93,0.0,0.0,Low Risk,0
21190.89,1.19,0.9994444444444446,99.94,High Risk,1
2964.19,1.18,0.0028455284552845526,0.28,Low Risk,0
3586.57,0.49,0.0,0.0,Low Risk,0
1468.11,7.04,0.0,0.0,Low Risk,0
46083.46,1.45,1.0,100.0,High Risk,1
1970.29,8.7,0.0,0.0,Low Risk,0
3300.06,4.52,0.0,0.0,Low Risk,0
3060.75,55.73,0.0,0.0,Low Risk,0
553.43,18.8,0.0,0.0,Low Risk,0
2435.1,9.48,0.0,0.0,Low Risk,0
2445.94,27.22,0.0,0.0,Low Risk,0
3130.02,24.98,0.0,0.0,Low Risk,0
3839.83,0.36,0.0,0.0,Low Risk,0
2305.55,10.19,0.0,0.0,Low Risk,0
3182.57,18.65,0.0,0.0,Low Risk,0
1447.83,2.79,0.0,0.0,Low Risk,0
1933.35,0.35,0.0,0.0,Low Risk,0
2736.5,16.68,0.0,0.0,Low Risk,0
1806.46,11.21,0.0,0.0,Low Risk,0
2651.75,21.6,0.0,0.0,Low Risk,0
1963.61,3.02,0.0,0.0,Low Risk,0
2051.38,44.08,0.0,0.0,Low Risk,0
3871.56,6.11,0.0,0.0,Low Risk,0
2315.71,14.71,0.0,0.0,Low Risk,0
2473.63,22.49,0.0,0.0,Low Risk,0
50.0,7.58,0.0,0.0,Low Risk,0
3499.11,1.02,0.0,0.0,Low Risk,0
3689.12,0.61,0.0,0.0,Low Risk,0
5922.47,13.17,0.0,0.0,Low Risk,0
983.64,6.47,0.0,0.0,Low Risk,0
2759.46,11.35,0.0,0.0,Low Risk,0
697.77,0.22,0.0,0.0,Low Risk,0
1561.94,0.21,0.0,0.0,Low Risk,0
3604.9,16.59,0.0,0.0,Low Risk,0
1128.54,0.47,0.0,0.0,Low Risk,0
2540.2,6.19,0.0,0.0,Low Risk,0
1890.08,1.47,0.0,0.0,Low Risk,0
2231.27,6.08,0.0,0.0,Low Risk,0
3946.68,12.67,0.0,0.0,Low Risk,0
4220.5,1.79,0.0,0.0,Low Risk,0
3169.56,3.93,0.0,0.0,Low Risk,0
1188.14,3.38,0.0,0.0,Low Risk,0
993.84,18.27,0.0,0.0,Low Risk,0
50.0,36.55,0.0,0.0,Low Risk,0
3569.73,9.18,0.0,0.0,Low Risk,0
2212.99,3.57,0.0,0.0,Low Risk,0
3519.1,1.61,0.0,0.0,Low Risk,0
3126.48,14.27,0.0,0.0,Low Risk,0
2083.55,4.84,0.0,0.0,Low Risk,0
2290.79,2.46,0.0,0.0,Low Risk,0
2766.33,5.6,0.0,0.0,Low Risk,0
493.3,21.04,0.0,0.0,Low Risk,0
2448.5,9.47,0.0,0.0,Low Risk,0
2488.06,0.64,0.0,0.0,Low Risk,0
2416.16,20.85,0.0,0.0,Low Risk,0
4461.59,3.25,0.0,0.0,Low Risk,0
4327.54,3.38,0.0,0.0,Low Risk,0
3908.59,9.6,0.0,0.0,Low Risk,0
6003.63,2.56,0.0,0.0,Low Risk,0
3873.87,7.48,0.0,0.0,Low Risk,0
2650.49,19.21,0.0,0.0,Low Risk,0
3181.19,1.32,0.0,0.0,Low Risk,0
2936.13,4.59,0.0,0.0,Low Risk,0
3884.07,2.86,0.0,0.0,Low Risk,0
963.72,11.14,0.0,0.0,Low Risk,0
18352.66,0.22,1.0,100.0,High Risk,1
3429.08,21.21,0.0,0.0,Low Risk,0
2895.09,0.89,0.002978723404255319,0.3,Low Risk,0
287.81,24.15,0.0,0.0,Low Risk,0
3166.38,3.31,0.0,0.0,Low Risk,0
19005.9,0.74,0.9991666666666666,99.92,High Risk,1
130.48,10.99,0.0,0.0,Low Risk,0
1727.12,4.59,0.0,0.0,Low Risk,0
1533.95,6.29,0.0,0.0,Low Risk,0
1949.95,3.75,0.0,0.0,Low Risk,0
21831.14,0.4,1.0,100.0,High Risk,1
1435.18,4.08,0.0,0.0,Low Risk,0
3191.66,2.25,0.0,0.0,Low Risk,0
1623.66,18.05,0.0,0.0,Low Risk,0
50.0,4.58,0.0,0.0,Low Risk,0
2914.22,29.97,0.0,0.0,Low Risk,0
2464.24,5.95,0.0,0.0,Low Risk,0
848.83,0.95,0.0,0.0,Low Risk,0
1622.71,2.85,0.0,0.0,Low Risk,0
